기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가
20250218,305090,마이크로디지탈,KOSDAQ,기술성장기업부,11780,50,0.43,11800,11820,11440,85577,9.9,1960.0,16637660,1960.0,True
20250218,098120,마이크로컨텍솔,KOSDAQ,중견기업부,8670,10,0.12,8930,9080,8510,760486,67.2,721.0,8312766,721.0,True
20250218,424980,마이크로투나노,KOSDAQ,기술성장기업부,6330,60,0.96,6160,6330,6160,11156,0.7,375.0,5918890,375.0,True
20250218,001080,만호제강,KOSPI,,22450,500,2.28,21950,23100,21950,1921,0.4,932.0,4150000,932.0,True
20250218,267980,매일유업,KOSDAQ,우량기업부,33700,150,0.45,33550,33850,33250,5947,2.0,2643.0,7843638,2643.0,True
20250218,005990,매일홀딩스,KOSDAQ,우량기업부,8770,10,0.11,8760,8780,8700,16287,1.4,1203.0,13718304,1203.0,True
20250218,093520,매커스,KOSDAQ,우량기업부,9690,70,0.73,9730,9830,9510,64865,6.3,1566.0,16163092,1566.0,True
20250218,377030,맥스트,KOSDAQ,기술성장기업부,1891,121,6.84,1787,1990,1773,3795593,72.4,593.0,31368576,593.0,True
20250218,088980,맥쿼리인프라,KOSPI,,11320,50,0.44,11270,11320,11220,594380,67.2,54214.0,478921993,54214.0,True
20250218,094800,맵스리얼티1,KOSPI,,4105,15,0.37,4090,4140,4085,47397,1.9,3811.0,92834331,3811.0,True
20250218,072870,메가스터디,KOSDAQ,우량기업부,10760,0,0.0,10760,10770,10700,5593,0.6,1283.0,11920959,1283.0,True
20250218,041920,메디아나,KOSDAQ,우량기업부,4990,155,3.21,4800,4990,4800,49730,2.4,928.0,18598223,928.0,True
20250218,014100,메디앙스,KOSDAQ,중견기업부,2970,0,0.0,2955,2970,2875,28241,0.8,350.0,11800000,350.0,True
20250218,054180,메디콕스,KOSDAQ,투자주의환기종목(소속부없음),282,1,0.36,277,283,277,193212,0.5,194.0,68878283,194.0,True
20250218,241770,메카로,KOSDAQ,벤처기업부,9610,160,1.69,9550,9740,9330,17592,1.7,980.0,10192640,980.0,True
20250218,090370,메타랩스,KOSPI,,1350,53,4.09,1295,1371,1295,44474,0.6,336.0,24904689,336.0,True
20250218,059210,메타바이오메드,KOSDAQ,우량기업부,4380,35,0.81,4345,4430,4285,205159,9.0,1045.0,23862351,1045.0,True
20250218,118000,메타케어,KOSPI,,330,2,0.61,324,334,324,142883,0.5,544.0,164777364,544.0,True
20250218,058110,멕아이씨에스,KOSDAQ,기술성장기업부,2040,35,1.75,2005,2060,1995,103996,2.1,327.0,16050530,327.0,True
20250218,017180,명문제약,KOSPI,,1680,12,0.72,1668,1684,1657,55259,0.9,570.0,33953454,570.0,True
20250218,005360,모나미,KOSPI,,2085,0,0.0,2085,2110,2075,24754,0.5,394.0,18897307,394.0,True
20250218,070960,모나용평,KOSPI,,4160,230,5.85,3930,4160,3875,762182,30.9,2002.0,48133333,2002.0,True
20250218,434480,모니터랩,KOSDAQ,기술성장기업부,5130,260,5.34,4875,5690,4865,7130620,384.9,629.0,12253300,629.0,True
20250218,087260,모바일어플라이언스,KOSDAQ,벤처기업부,2235,20,0.9,2200,2245,2200,154165,3.4,728.0,32552861,728.0,True
20250218,101330,모베이스,KOSDAQ,우량기업부,2855,5,0.18,2850,2890,2830,57154,1.6,661.0,23147029,661.0,True
20250218,012860,모베이스전자,KOSDAQ,우량기업부,1419,8,0.57,1399,1420,1396,105060,1.5,1039.0,73233457,1039.0,True
20250218,363260,모비데이즈,KOSDAQ,벤처기업부,2225,20,0.91,2205,2225,2150,479559,10.5,716.0,32163769,716.0,True
20250218,348030,모비릭스,KOSDAQ,우량기업부,5110,90,1.79,5020,5130,5000,4649,0.2,491.0,9603800,491.0,True
20250218,250060,모비스,KOSDAQ,기술성장기업부,2720,15,0.55,2735,2735,2705,209469,5.7,875.0,32171314,875.0,True
20250218,288980,모아데이타,KOSDAQ,기술성장기업부,1369,9,0.66,1369,1369,1342,209704,2.9,473.0,34556562,473.0,True
20250218,142760,모아라이프플러스,KOSDAQ,기술성장기업부,1231,1,0.08,1250,1250,1217,41622,0.5,465.0,37734811,465.0,True
20250218,118990,모트렉스,KOSDAQ,우량기업부,10960,10,0.09,11040,11090,10820,124868,13.7,2725.0,24861990,2725.0,True
20250218,006920,모헨즈,KOSDAQ,벤처기업부,3020,25,0.83,2995,3030,2985,6118,0.2,330.0,10920000,330.0,True
20250218,009200,무림페이퍼,KOSPI,,2060,5,0.24,2055,2070,2050,69754,1.4,857.0,41609310,857.0,True
20250218,008420,문배철강,KOSPI,,2180,5,0.23,2165,2185,2155,17732,0.4,447.0,20503505,447.0,True
20250218,095500,미래나노텍,KOSDAQ,우량기업부,8900,150,1.71,8780,8980,8640,161646,14.2,2760.0,31009999,2760.0,True
20250218,254490,미래반도체,KOSDAQ,중견기업부,13670,140,1.03,13530,13870,13490,100424,13.7,1974.0,14438000,1974.0,True
20250218,396690,미래에셋글로벌리츠,KOSPI,,2600,0,0.0,2600,2610,2580,44915,1.2,1030.0,39605940,1030.0,True
20250218,357250,미래에셋맵스리츠,KOSPI,,2505,5,0.2,2505,2505,2480,30947,0.8,626.0,24995105,626.0,True
20250218,100790,미래에셋벤처투자,KOSDAQ,우량기업부,4780,30,0.63,4760,4805,4740,176811,8.4,2539.0,53124634,2539.0,True
20250218,049950,미래컴퍼니,KOSDAQ,우량기업부,24750,1400,6.0,23350,24850,23150,92570,22.5,2182.0,8817884,2182.0,True
20250218,207760,미스터블루,KOSDAQ,중견기업부,1063,39,3.81,1043,1179,1035,3067362,34.0,883.0,83079783,883.0,True
20250218,107590,미원홀딩스,KOSPI,,73000,600,0.83,73100,73200,72500,141,0.1,1694.0,2320000,1694.0,True
20250218,134380,미원화학,KOSPI,,77600,1900,2.51,75700,77700,75700,64,0.0,1707.0,2199268,1707.0,True
20250218,214610,미코바이오메드,KOSDAQ,기술성장기업부,883,41,4.87,854,944,853,3355757,30.2,455.0,51505648,455.0,True
20250218,475460,미트박스,KOSDAQ,중견기업부,10450,210,2.05,10350,10500,10220,79902,8.3,584.0,5587025,584.0,True
20250218,452200,민테크,KOSDAQ,기술성장기업부,4415,5,0.11,4385,4455,4350,58887,2.6,978.0,22162300,978.0,True
20250218,418470,밀리의서재,KOSDAQ,벤처기업부,15130,580,3.99,14610,15190,14520,95355,14.2,1286.0,8499289,1286.0,True
20250218,053030,바이넥스,KOSDAQ,우량기업부,19460,390,2.05,19160,19700,18940,993898,191.5,6360.0,32684188,6360.0,True
20250218,314930,바이오다인,KOSDAQ,기술성장기업부,14560,140,0.97,14320,14580,14080,93744,13.4,4334.0,29764103,4334.0,True
20250218,086820,바이오솔루션,KOSDAQ,기술성장기업부,31000,150,0.49,30850,31600,30550,50342,15.6,2524.0,8143426,2524.0,True
20250218,086040,바이오톡스텍,KOSDAQ,벤처기업부,3070,15,0.49,3055,3075,3020,19426,0.6,490.0,15958247,490.0,True
20250218,099430,바이오플러스,KOSDAQ,중견기업부,7180,10,0.14,7200,7350,7100,933282,67.2,4265.0,59398740,4265.0,True
20250218,003610,방림,KOSPI,,3825,175,4.79,3640,3990,3545,243973,9.2,1619.0,42314090,1619.0,True
20250218,267790,배럴,KOSDAQ,중견기업부,5170,70,1.37,5100,5180,5030,9065,0.5,408.0,7888500,408.0,True
20250218,001340,백광산업,KOSPI,,7060,10,0.14,7060,7160,6880,130284,9.1,3171.0,44918407,3171.0,True
20250218,035150,백산,KOSPI,,15450,140,0.91,15270,15620,15240,91045,14.1,3283.0,21250000,3283.0,True
20250218,438700,버넥트,KOSDAQ,기술성장기업부,5330,1225,29.84,5330,5330,5330,217837,11.6,594.0,11144890,594.0,True
20250218,382900,범한퓨얼셀,KOSDAQ,벤처기업부,15230,140,0.93,15130,15440,15010,34847,5.3,1334.0,8761000,1334.0,True
20250218,019010,베뉴지,KOSDAQ,우량기업부,2000,8,0.4,2000,2000,1990,11225,0.2,964.0,48200000,964.0,True
20250218,457600,벡트,KOSDAQ,중견기업부,4640,595,14.71,4005,4685,3960,2399752,106.1,636.0,13707500,636.0,True
20250218,424760,벨로크,KOSDAQ,벤처기업부,860,0,0.0,871,937,848,92762,0.8,169.0,19665002,169.0,True
20250218,007210,벽산,KOSPI,,2095,0,0.0,2090,2100,2060,135967,2.8,1415.0,67560000,1415.0,True
20250218,225530,보광산업,KOSDAQ,우량기업부,4630,70,1.54,4620,4640,4515,19255,0.9,1682.0,36338727,1682.0,True
20250218,002760,보락,KOSPI,,1083,2,0.19,1079,1090,1079,88354,1.0,649.0,59900000,649.0,True
20250218,310210,보로노이,KOSDAQ,기술성장기업부,121800,400,0.33,122700,122700,114700,234673,276.8,22374.0,18369807,22374.0,True
20250218,006910,보성파워텍,KOSDAQ,중견기업부,3080,100,3.36,3010,3110,2995,917711,28.1,1513.0,49129824,1513.0,True
20250218,000890,보해양조,KOSPI,,468,8,1.74,461,474,461,386954,1.8,651.0,139120129,651.0,True
20250218,226340,본느,KOSDAQ,중견기업부,1458,0,0.0,0,0,0,0,0.0,612.0,41952420,612.0,True
20250218,003000,부광약품,KOSPI,,5060,135,2.74,4930,5160,4930,723195,36.7,3464.0,68454671,3464.0,True
20250218,014470,부방,KOSDAQ,중견기업부,1967,32,1.65,1935,1969,1921,295018,5.8,1181.0,60052260,1181.0,True
20250218,011390,부산산업,KOSPI,,74400,100,0.13,74600,75000,73700,4260,3.2,786.0,1056000,786.0,True
20250218,005030,부산주공,KOSPI,,486,0,0.0,0,0,0,0,0.0,383.0,78782988,383.0,True
20250218,008470,부스타,KOSDAQ,중견기업부,3770,10,0.27,3785,3785,3770,2305,0.1,317.0,8404800,317.0,True
20250218,337930,브랜드엑스코퍼레이션,KOSDAQ,우량기업부,6980,430,6.56,6560,7150,6530,745680,52.2,2046.0,29311547,2046.0,True
20250218,099390,브레인즈컴퍼니,KOSDAQ,벤처기업부,5730,30,0.53,5730,5760,5610,13696,0.8,470.0,8208283,470.0,True
20250218,064480,브리지텍,KOSDAQ,벤처기업부,6080,120,2.01,6010,6200,5840,374801,22.6,727.0,11952500,727.0,True
20250218,365900,브이씨,KOSDAQ,벤처기업부,3325,160,5.06,3145,3455,3145,6070,0.2,243.0,7310300,243.0,True
20250218,089970,브이엠,KOSDAQ,우량기업부,9730,1030,11.84,8600,10220,8600,947712,93.1,2343.0,24075595,2343.0,True
20250218,251630,브이원텍,KOSDAQ,우량기업부,5210,140,2.76,5170,5350,5020,174182,9.1,831.0,15942886,831.0,True
20250218,018290,브이티,KOSDAQ,우량기업부,35000,1050,3.09,34550,35800,34350,989213,346.8,12529.0,35798007,12529.0,True
20250218,439580,블루엠텍,KOSDAQ,기술성장기업부,11220,230,2.09,10990,11280,10870,103792,11.5,1253.0,11170221,1253.0,True
20250218,369370,블리츠웨이스튜디오,KOSDAQ,벤처기업부,1550,0,0.0,1550,1566,1545,10231,0.2,773.0,49871911,773.0,True
20250218,126340,비나텍,KOSDAQ,우량기업부,26600,500,1.92,26350,26900,25900,18735,4.9,1619.0,6085118,1619.0,True
20250218,121800,비덴트,KOSDAQ,투자주의환기종목(소속부없음),3320,0,0.0,0,0,0,0,0.0,2563.0,77201611,2563.0,True
20250218,318410,비비씨,KOSDAQ,중견기업부,7780,160,2.1,7620,7790,7580,8011,0.6,432.0,5555243,432.0,True
20250218,419540,비스토스,KOSDAQ,벤처기업부,1699,-1,-0.06,1709,1709,1683,74392,1.3,391.0,22992511,391.0,True
20250218,200780,비씨월드제약,KOSDAQ,중견기업부,4675,50,1.08,4625,4675,4605,3906,0.2,416.0,8892384,416.0,True
20250218,413640,비아이매트릭스,KOSDAQ,벤처기업부,9040,750,9.05,8290,10150,8270,4005500,375.1,652.0,7206940,652.0,True
20250218,141000,비아트론,KOSDAQ,우량기업부,7840,10,0.13,7830,7870,7720,8418,0.7,950.0,12114710,950.0,True
20250218,083650,비에이치아이,KOSDAQ,중견기업부,23200,50,0.22,24200,24700,22700,3611463,856.0,7179.0,30944375,7179.0,True
20250218,065170,비엘팜텍,KOSDAQ,중견기업부,2405,60,2.56,2365,2410,2260,270159,6.3,214.0,8897055,214.0,True
20250218,086670,비엠티,KOSDAQ,우량기업부,8540,260,3.14,8340,8640,8290,55799,4.7,779.0,9125174,779.0,True
20250218,082920,비츠로셀,KOSDAQ,우량기업부,26600,100,0.38,26550,27150,26450,98787,26.5,6084.0,22872213,6084.0,True
20250218,054220,비츠로시스,KOSDAQ,벤처기업부,402,0,0.0,409,409,398,288568,1.2,241.0,59953081,241.0,True
20250218,042370,비츠로테크,KOSDAQ,우량기업부,8220,50,0.61,8180,8310,8120,373679,30.7,2154.0,26200025,2154.0,True
20250218,148780,비큐AI,KOSDAQ,기술성장기업부,1251,131,11.7,1125,1277,1125,1377750,17.0,393.0,31445725,393.0,True
20250218,032850,비트컴퓨터,KOSDAQ,벤처기업부,5000,15,0.3,5000,5030,4980,64250,3.2,831.0,16623293,831.0,True
20250218,065450,빅텍,KOSDAQ,벤처기업부,4175,45,1.09,4130,4205,4130,204118,8.5,1196.0,28652800,1196.0,True
20250218,044480,빌리언스,KOSDAQ,중견기업부,486,8,1.67,471,518,471,67529,0.3,198.0,40663728,198.0,True
20250218,005180,빙그레,KOSPI,,90800,100,0.11,90700,91700,90200,32606,29.6,8945.0,9851241,8945.0,True
20250218,069540,빛과전자,KOSDAQ,벤처기업부,1076,39,3.76,1033,1100,1017,705090,7.5,495.0,46037579,495.0,True
20250218,466410,사이냅소프트,KOSDAQ,벤처기업부,16960,20,0.12,17190,17240,16530,103222,17.4,854.0,5037023,854.0,True
20250218,007160,사조산업,KOSPI,,34950,100,0.29,34700,35200,34700,3236,1.1,1748.0,5000000,1748.0,True
20250218,014710,사조씨푸드,KOSPI,,5400,50,0.93,5400,5450,5230,111472,5.9,930.0,17218543,930.0,True
20250218,419120,산돌,KOSDAQ,중견기업부,7180,600,9.12,6590,8170,6590,2525605,194.2,558.0,7774326,558.0,True
20250218,062040,산일전기,KOSPI,,74900,4600,6.54,70000,75000,69500,1186911,870.9,22803.0,30445200,22803.0,True
20250218,014970,삼륭물산,KOSDAQ,중견기업부,2980,-5,-0.17,2985,2995,2940,1985,0.1,451.0,15125000,451.0,True
20250218,018310,삼목에스폼,KOSDAQ,우량기업부,20350,0,0.0,20350,20650,20200,11190,2.3,2991.0,14700000,2991.0,True
20250218,053700,삼보모터스,KOSDAQ,우량기업부,4320,80,1.89,4230,4330,4230,71991,3.1,988.0,22877190,988.0,True
20250218,023600,삼보판지,KOSDAQ,우량기업부,8020,0,0.0,8000,8050,7980,5528,0.4,1297.0,16170000,1297.0,True
20250218,448730,삼성FN리츠,KOSPI,,4515,65,1.46,4450,4515,4445,29245,1.3,4111.0,91050000,4111.0,True
20250218,028260,삼성물산,KOSPI,,132900,2500,1.92,129800,133500,129100,394727,521.6,236275.0,177784107,236275.0,True
20250218,005930,삼성전자,KOSPI,,56900,900,1.61,56200,57200,55900,22131007,12545.9,3396806.0,5969782550,3396806.0,True
20250218,001360,삼성제약,KOSPI,,1569,11,0.71,1558,1580,1540,439796,6.9,1477.0,94162079,1477.0,True
20250218,010140,삼성중공업,KOSPI,,12930,220,1.73,12830,12980,12770,10215821,1318.2,113784.0,880000000,113784.0,True
20250218,029780,삼성카드,KOSPI,,43500,300,0.69,43200,43550,42850,62089,26.9,50399.0,115858891,50399.0,True
20250218,145990,삼양사,KOSPI,,45300,100,0.22,45050,45350,44950,6967,3.1,4672.0,10313449,4672.0,True
20250218,482630,삼양엔씨켐,KOSDAQ,중견기업부,24400,1050,4.5,23500,24600,23300,1012671,243.3,2643.0,10830140,2643.0,True
20250218,002810,삼영무역,KOSPI,,12620,20,0.16,12600,12670,12530,12545,1.6,2331.0,18466948,2331.0,True
20250218,361670,삼영에스앤씨,KOSDAQ,기술성장기업부,4600,0,0.0,4600,4645,4535,13280,0.6,261.0,5667658,261.0,True
20250218,054540,삼영엠텍,KOSDAQ,중견기업부,5020,125,2.55,4945,5160,4885,231040,11.6,653.0,13000000,653.0,True
20250218,065570,삼영이엔씨,KOSDAQ,벤처기업부,764,0,0.0,0,0,0,0,0.0,122.0,15955619,122.0,True
20250218,004380,삼익THK,KOSPI,,13990,10,0.07,13980,14380,13810,1430209,201.0,2938.0,21000000,2938.0,True
20250218,032280,삼일,KOSDAQ,중견기업부,2155,20,0.94,2145,2260,2090,54645,1.2,349.0,16213590,349.0,True
20250218,002290,삼일기업공사,KOSDAQ,중견기업부,3850,60,1.58,3790,3905,3770,106295,4.1,477.0,12400000,477.0,True
20250218,004440,삼일씨엔에스,KOSPI,,4775,75,1.6,4705,5050,4700,417114,20.1,608.0,12731947,608.0,True
20250218,000520,삼일제약,KOSPI,,12590,290,2.36,12250,12620,12120,196981,24.4,2731.0,21691811,2731.0,True
20250218,037460,삼지전자,KOSDAQ,우량기업부,9190,60,0.66,9130,9240,9020,22804,2.1,1500.0,16318522,1500.0,True
20250218,054090,삼진엘앤디,KOSDAQ,중견기업부,774,20,2.65,755,809,755,144447,1.1,193.0,24959232,193.0,True
20250218,005500,삼진제약,KOSPI,,17850,200,1.13,17660,17900,17600,45444,8.1,2481.0,13900000,2481.0,True
20250218,004690,삼천리,KOSPI,,90000,200,0.22,89700,90300,89700,7847,7.1,3650.0,4055025,3650.0,True
20250218,024950,삼천리자전거,KOSDAQ,중견기업부,4270,40,0.95,4220,4290,4220,23576,1.0,567.0,13273577,567.0,True
20250218,038500,삼표시멘트,KOSDAQ,우량기업부,3135,40,1.29,3095,3140,3075,244921,7.6,3383.0,107916306,3383.0,True
20250218,437730,삼현,KOSDAQ,기술성장기업부,14150,650,4.81,13900,14930,13780,4619913,666.6,4487.0,31707567,4487.0,True
20250218,046390,삼화네트웍스,KOSDAQ,중견기업부,1254,23,1.87,1230,1254,1227,77812,1.0,541.0,43172933,541.0,True
20250218,000390,삼화페인트,KOSPI,,6470,40,0.62,6400,6500,6400,48672,3.1,1760.0,27203469,1760.0,True
20250218,038540,상상인,KOSDAQ,우량기업부,1443,15,1.05,1454,1454,1422,54643,0.8,798.0,55328313,798.0,True
20250218,001290,상상인증권,KOSPI,,422,2,0.48,421,425,419,41684,0.2,457.0,108337120,457.0,True
20250218,041650,상신브레이크,KOSPI,,2890,0,0.0,2915,2915,2875,12141,0.4,621.0,21471450,621.0,True
20250218,091580,상신이디피,KOSDAQ,우량기업부,8080,50,0.62,8030,8420,7910,133779,10.8,1077.0,13328219,1077.0,True
20250218,263810,상신전자,KOSDAQ,중견기업부,2850,40,1.42,2825,2880,2800,37251,1.1,406.0,14244718,406.0,True
20250218,042940,상지건설,KOSDAQ,중견기업부,3860,15,0.39,3845,3945,3845,14245,0.6,154.0,3981814,154.0,True
20250218,075180,새론오토모티브,KOSPI,,3410,30,0.89,3380,3455,3345,5686,0.2,655.0,19200000,655.0,True
20250218,411080,샌즈랩,KOSDAQ,기술성장기업부,9610,530,5.84,9080,10000,8920,3452418,333.6,1465.0,15248638,1465.0,True
20250218,252990,샘씨엔에스,KOSDAQ,기술성장기업부,5240,0,0.0,5300,5300,5130,305719,15.8,3060.0,58388063,3060.0,True
20250218,038070,서린바이오,KOSDAQ,우량기업부,7160,50,0.7,7090,7220,7050,18793,1.3,637.0,8900676,637.0,True
20250218,079650,서산,KOSDAQ,중견기업부,1240,40,3.33,1186,1248,1186,9948,0.1,248.0,20000000,248.0,True
20250218,100660,서암기계공업,KOSDAQ,중견기업부,3950,35,0.89,3935,3970,3890,65424,2.6,498.0,12600000,498.0,True
20250218,200880,서연이화,KOSPI,,12250,50,0.41,12260,12290,12050,81921,10.0,3311.0,27028437,3311.0,True
20250218,019770,서연탑메탈,KOSDAQ,우량기업부,3725,10,0.27,3715,3745,3680,38178,1.4,434.0,11650000,434.0,True
20250218,043710,서울리거,KOSDAQ,중견기업부,633,17,2.76,610,638,610,22200,0.1,548.0,86562510,548.0,True
20250218,004410,서울식품,KOSPI,,143,0,0.0,143,144,141,1070940,1.5,536.0,374755559,536.0,True
20250218,063170,서울옥션,KOSDAQ,우량기업부,6910,40,0.58,6840,6930,6790,96334,6.6,1228.0,17774267,1228.0,True
20250218,027040,서울전자통신,KOSDAQ,중견기업부,311,51,19.62,255,330,255,19319520,59.7,216.0,69588847,216.0,True
20250218,189860,서전기전,KOSDAQ,벤처기업부,5190,190,3.8,5110,5190,5010,394129,20.2,503.0,9698780,503.0,True
20250218,178320,서진시스템,KOSDAQ,우량기업부,24500,300,1.24,24400,24750,24200,420891,102.8,13781.0,56247954,13781.0,True
20250218,122690,서진오토모티브,KOSDAQ,우량기업부,1887,17,0.91,1861,1889,1858,6526,0.1,412.0,21844410,412.0,True
20250218,011370,서한,KOSDAQ,우량기업부,799,1,0.13,808,808,794,39719,0.3,806.0,100894865,806.0,True
20250218,065710,서호전기,KOSDAQ,우량기업부,21550,1250,6.16,20400,22400,20200,82044,17.3,1110.0,5150000,1110.0,True
20250218,035890,서희건설,KOSDAQ,우량기업부,1549,10,0.65,1530,1550,1530,108858,1.7,3560.0,229808457,3560.0,True
20250218,007610,선도전기,KOSPI,,3000,0,0.0,0,0,0,0,0.0,540.0,18000000,540.0,True
20250218,171090,선익시스템,KOSDAQ,중견기업부,49100,200,0.41,48900,49300,48350,33940,16.6,4683.0,9537005,4683.0,True
20250218,136490,선진,KOSPI,,5740,80,1.41,5660,5760,5610,56858,3.2,1365.0,23779604,1365.0,True
20250218,014910,성문전자,KOSPI,,1200,1,0.08,1202,1205,1195,15079,0.2,270.0,22460985,270.0,True
20250218,003080,성보화학,KOSPI,,2475,0,0.0,2470,2480,2435,32484,0.8,495.0,20020000,495.0,True
20250218,004980,성신양회,KOSPI,,7610,40,0.53,7550,7620,7540,33273,2.5,1866.0,24516073,1866.0,True
20250218,011300,성안머티리얼스,KOSPI,,814,0,0.0,0,0,0,0,0.0,882.0,108394498,882.0,True
20250218,081580,성우전자,KOSDAQ,우량기업부,2825,0,0.0,2820,2830,2740,13518,0.4,438.0,15508143,438.0,True
20250218,045300,성우테크론,KOSDAQ,중견기업부,3120,5,0.16,3085,3185,3020,29867,0.9,317.0,10151583,317.0,True
20250218,015750,성우하이텍,KOSDAQ,우량기업부,5280,10,0.19,5280,5310,5210,220268,11.6,4224.0,80000000,4224.0,True
20250218,080470,성창오토텍,KOSDAQ,중견기업부,3605,30,0.84,3575,3690,3555,4311,0.2,263.0,7300000,263.0,True
20250218,043260,성호전자,KOSDAQ,우량기업부,1253,34,2.79,1225,1253,1220,201079,2.5,764.0,61002189,764.0,True
20250218,148150,세경하이테크,KOSDAQ,우량기업부,8710,10,0.11,8650,9050,8530,555132,48.9,3123.0,35860429,3123.0,True
20250218,002420,세기상사,KOSPI,,5220,70,1.36,5100,5260,5020,6481,0.3,290.0,5558848,290.0,True
20250218,188260,세니젠,KOSDAQ,기술성장기업부,2705,0,0.0,2720,2805,2690,17681,0.5,196.0,7228470,196.0,True
20250218,053060,세동,KOSDAQ,중견기업부,1004,4,0.4,1000,1004,995,25744,0.3,177.0,17657419,177.0,True
20250218,340440,세림B&G,KOSDAQ,벤처기업부,1244,1,0.08,1229,1269,1210,29307,0.4,353.0,28378364,353.0,True
20250218,017510,세명전기,KOSDAQ,중견기업부,6070,60,1.0,5930,6090,5920,885673,53.4,925.0,15246000,925.0,True
20250218,004360,세방,KOSPI,,12000,120,1.01,11880,12010,11790,19309,2.3,2317.0,19308690,2317.0,True
20250218,011560,세보엠이씨,KOSDAQ,우량기업부,10230,20,0.2,10140,10300,10140,17943,1.8,1077.0,10530000,1077.0,True
20250218,001430,세아베스틸지주,KOSPI,,19260,290,1.53,18980,19310,18670,114106,21.8,6907.0,35862119,6907.0,True
20250218,306200,세아제강,KOSPI,,147000,200,0.14,146800,148000,144600,11165,16.3,4169.0,2836300,4169.0,True
20250218,019440,세아특수강,KOSPI,,13190,170,1.31,13030,13200,13030,7099,0.9,1130.0,8570000,1130.0,True
20250218,058650,세아홀딩스,KOSPI,,94900,800,0.85,93800,94900,93500,28,0.0,3796.0,4000000,3796.0,True
20250218,013000,세우글로벌,KOSPI,,1373,9,0.66,1397,1397,1350,25104,0.3,394.0,28705031,394.0,True
20250218,100700,세운메디칼,KOSDAQ,우량기업부,2470,0,0.0,2470,2480,2445,24311,0.6,1082.0,43800000,1082.0,True
20250218,091090,세원이앤씨,KOSPI,,1270,0,0.0,0,0,0,0,0.0,670.0,52754723,670.0,True
20250218,021820,세원정공,KOSPI,,7900,50,0.64,7780,7910,7780,9352,0.7,790.0,10000000,790.0,True
20250218,067830,세이브존I&C,KOSPI,,2015,15,0.75,2020,2035,2000,71603,1.4,827.0,41040895,827.0,True
20250218,036630,세종텔레콤,KOSDAQ,우량기업부,431,6,1.41,425,435,424,223936,1.0,862.0,200000000,862.0,True
20250218,075580,세진중공업,KOSPI,,9150,200,2.23,8980,9320,8800,756028,69.2,5202.0,56849456,5202.0,True
20250218,067770,세진티에스,KOSDAQ,중견기업부,2285,65,2.93,2220,2305,2220,14204,0.3,192.0,8396593,192.0,True
20250218,053450,세코닉스,KOSDAQ,우량기업부,7570,170,2.3,7300,7830,7100,1823478,137.0,1120.0,14792803,1120.0,True
20250218,252500,세화피앤씨,KOSDAQ,중견기업부,838,4,0.48,834,842,834,137397,1.2,348.0,41486390,348.0,True
20250218,321370,센서뷰,KOSDAQ,기술성장기업부,1308,25,1.95,1284,1313,1276,307543,4.0,539.0,41232083,539.0,True
20250218,347000,센코,KOSDAQ,기술성장기업부,2215,75,3.5,2140,2220,2140,125527,2.8,731.0,33004976,731.0,True
20250218,471820,셀로맥스사이언스,KOSDAQ,중견기업부,5520,60,1.1,5460,5570,5430,78297,4.3,643.0,11644079,643.0,True
20250218,108860,셀바스AI,KOSDAQ,우량기업부,15810,330,2.13,15880,16330,15650,2365872,378.2,4255.0,26914790,4255.0,True
20250218,208370,셀바스헬스케어,KOSDAQ,벤처기업부,5040,0,0.0,4965,5080,4920,542260,27.1,1297.0,25740564,1297.0,True
20250218,318160,셀바이오휴먼텍,KOSDAQ,벤처기업부,3620,35,0.98,3585,3625,3580,31053,1.1,335.0,9260901,335.0,True
20250218,308430,셀비온,KOSDAQ,기술성장기업부,15300,60,0.39,15580,15580,14870,244594,37.0,1959.0,12801009,1959.0,True
20250218,060230,소니드,KOSDAQ,중견기업부,934,1,0.11,933,949,923,315024,2.9,439.0,47021839,439.0,True
20250218,032680,소프트센,KOSDAQ,중견기업부,350,7,2.04,343,350,336,924317,3.2,370.0,105590764,370.0,True
20250218,066910,손오공,KOSDAQ,중견기업부,879,5,0.57,874,880,838,182566,1.6,297.0,33784259,297.0,True
20250218,248070,솔루엠,KOSPI,,17610,10,0.06,17680,17680,17540,86238,15.2,8806.0,50005551,8806.0,True
20250218,035610,솔본,KOSDAQ,우량기업부,4190,30,0.72,4135,4195,4110,96590,4.0,1146.0,27345997,1146.0,True
20250218,357780,솔브레인,KOSDAQ,우량기업부,197900,8200,4.32,189700,199200,188500,43650,84.9,15394.0,7778566,15394.0,True
20250218,304100,솔트룩스,KOSDAQ,기술성장기업부,30800,650,2.16,30300,31600,29450,941372,287.4,3736.0,12130568,3736.0,True
20250218,328380,솔트웨어,KOSDAQ,벤처기업부,933,3,0.32,940,942,915,60302,0.6,320.0,34262778,320.0,True
20250218,004430,송원산업,KOSPI,,12640,190,1.53,12620,12670,12410,63690,8.0,3034.0,24000000,3034.0,True
20250218,086980,쇼박스,KOSDAQ,중견기업부,3260,110,3.49,3130,3260,3130,756494,24.3,2042.0,62638000,2042.0,True
20250218,050960,수산아이앤티,KOSDAQ,벤처기업부,16420,970,6.28,15400,16570,15320,89710,14.5,1109.0,6751000,1109.0,True
